-0.30006,-0.059196,-0.1724
-0.35068,-0.082777,-0.15039
-0.30186,-0.11673,-0.13977
-0.23853,-0.042258,-0.17593
-0.25056,-0.092637,-0.15699
-0.19531,-0.094468,-0.144
0.21992,-0.051101,-0.17041
0.1888,-0.097074,-0.14007
0.2493,-0.096439,-0.15454
0.29348,-0.062469,-0.17182
0.28948,-0.12668,-0.13216
0.35549,-0.041419,-0.16487
0.33713,-0.096923,-0.14655
0.39863,-0.070365,-0.13076
-0.34677,-0.018833,-0.1719
-0.39856,0.016646,-0.1476
-0.39334,-0.041865,-0.14598
-0.28848,0.00041962,-0.18312
-0.2288,0.016018,-0.17878
-0.18349,-0.035397,-0.16511
-0.17044,0.022862,-0.16314
-0.12419,-0.021913,-0.14547
0.20041,0.009422,-0.17329
0.16102,-0.039792,-0.1565
0.25852,-0.012761,-0.18245
0.31114,0.0028504,-0.18093
0.36547,0.018341,-0.1651
-0.34047,0.039839,-0.1702
-0.38763,0.069948,-0.13857
-0.27966,0.059429,-0.17351
-0.2184,0.071603,-0.16253
-0.11461,0.036697,-0.13828
-0.16147,0.078631,-0.14123
0.19787,0.0698,-0.15818
0.14636,0.022498,-0.15441
0.25261,0.046833,-0.17635
0.30654,0.062688,-0.1704
0.36326,0.07128,-0.15105
-0.32799,0.095781,-0.14992
-0.26581,0.11208,-0.14499
-0.20791,0.12112,-0.12681
0.14197,0.07903,-0.13257
0.25462,0.10502,-0.1494
0.32422,0.11199,-0.13926
-0.29502,-0.15743,-0.092741
-0.3522,-0.13109,-0.11004
-0.28693,-0.17908,-0.038593
-0.24481,-0.13684,-0.11954
-0.23191,-0.16679,-0.06764
-0.18959,-0.13766,-0.10084
0.22907,-0.13957,-0.11293
0.17036,-0.13507,-0.094249
0.2131,-0.16698,-0.057216
0.32848,-0.14956,-0.096142
0.2724,-0.16566,-0.078737
0.37448,-0.11973,-0.10925
0.32265,-0.17457,-0.039637
0.37911,-0.1499,-0.055389
-0.4365,-0.024006,-0.11314
-0.44386,-0.07365,-0.077283
-0.43693,-0.11009,-0.033839
-0.40332,-0.088911,-0.11492
-0.39873,-0.12954,-0.072445
-0.14233,-0.074258,-0.13546
-0.13954,-0.1169,-0.099284
-0.087861,-0.072588,-0.10986
-0.10214,-0.12319,-0.061597
-0.046465,-0.091494,-0.071759
0.077491,-0.074234,-0.10354
0.019591,-0.072109,-0.083362
0.060965,-0.10872,-0.053275
0.13293,-0.086571,-0.12337
0.11507,-0.12206,-0.075014
0.44498,-0.046766,-0.094336
0.42152,-0.10486,-0.078202
0.45623,-0.079213,-0.039653
-0.44132,0.037377,-0.10339
-0.46754,-0.017703,-0.063609
-0.070657,-0.012111,-0.12411
-0.025,-0.043868,-0.10206
-0.01025,0.010907,-0.10866
0.043947,-0.01987,-0.11381
0.10454,-0.028063,-0.1359
0.41236,-0.012483,-0.13799
0.45239,0.01687,-0.093248
-0.41809,0.095083,-0.094175
-0.47061,0.034547,-0.046689
-0.10786,0.090586,-0.10699
-0.061906,0.048295,-0.11139
-0.013993,0.06868,-0.085338
0.041048,0.044525,-0.10573
0.091777,0.030109,-0.12988
0.41402,0.047985,-0.12856
0.43851,0.079205,-0.081074
-0.44959,0.08445,-0.051529
-0.36879,0.1221,-0.11052
-0.40277,0.13716,-0.049072
-0.30737,0.14238,-0.1125
-0.24905,0.15448,-0.096495
-0.1528,0.12319,-0.099715
-0.068081,0.10199,-0.070012
-0.12159,0.13628,-0.052425
-0.013682,0.10275,-0.037884
0.041009,0.09332,-0.066713
0.091303,0.086587,-0.10112
0.19378,0.1197,-0.12325
0.14029,0.12569,-0.08841
0.23776,0.15165,-0.098504
0.2889,0.14348,-0.11375
0.34944,0.14635,-0.090503
0.38897,0.10629,-0.11207
-0.35068,0.15658,-0.070367
-0.29451,0.17363,-0.057008
-0.23613,0.1766,-0.037858
-0.19007,0.15435,-0.073097
0.18704,0.15667,-0.065753
0.24361,0.17692,-0.040784
0.29773,0.17126,-0.063039
-0.34691,-0.16333,-0.056669
-0.39489,-0.15026,-0.013756
-0.34159,-0.17446,0.0023109
-0.28188,-0.18257,0.017036
-0.22292,-0.17794,-0.013753
-0.17215,-0.16432,0.017896
-0.16589,-0.15614,-0.047418
-0.11947,-0.14493,-0.0076173
0.15624,-0.15571,-0.035739
0.20213,-0.17389,0.0055005
0.2612,-0.18213,-0.018315
0.31131,-0.17989,0.019329
0.37117,-0.16358,0.0036943
-0.4686,-0.061035,-0.017221
-0.4397,-0.10982,0.021636
-0.057726,-0.11861,-0.017777
-0.012999,-0.1057,0.028389
0.00063852,-0.10353,-0.03351
0.046622,-0.11616,0.0061369
0.10302,-0.13742,-0.013881
0.42231,-0.12896,-0.017086
0.45052,-0.094135,0.025663
-0.48066,-0.0045846,0.00090114
0.47356,-0.016126,-0.046353
0.47426,-0.046363,0.0054927
0.47967,0.008904,0.016763
-0.47004,0.05864,0.010875
0.44669,0.10017,-0.023965
0.47076,0.044688,-0.036414
-0.43995,0.11151,-0.0052236
-0.39549,0.14981,0.014487
-0.1181,0.14426,0.0091373
-0.067513,0.12272,-0.01385
-0.0097724,0.10743,0.019449
0.042612,0.11489,-0.0078329
0.091126,0.12397,-0.048312
0.091108,0.13184,0.017809
0.40476,0.13164,-0.059036
0.40443,0.14451,0.0009381
-0.34903,0.17141,-0.01653
-0.28952,0.18305,0.0026572
-0.22766,0.17826,0.019307
-0.17273,0.16418,-0.020737
0.13804,0.15064,-0.025481
0.19171,0.1712,-0.0036793
0.24934,0.18111,0.01958
0.30397,0.18183,-0.0036443
0.3562,0.16654,-0.03278
-0.39338,-0.14537,0.043783
-0.3382,-0.1653,0.058706
-0.28029,-0.16881,0.071696
-0.22579,-0.17251,0.047686
-0.18854,-0.14793,0.084471
-0.13452,-0.13972,0.058201
0.14906,-0.1544,0.028901
0.19906,-0.15811,0.070723
0.24974,-0.17661,0.044811
0.29732,-0.16576,0.076436
0.35503,-0.15798,0.063209
-0.46517,-0.056622,0.043644
-0.42732,-0.098224,0.077871
-0.099689,-0.10195,0.091049
-0.079873,-0.12385,0.033795
-0.048581,-0.091502,0.072784
0.039961,-0.095575,0.062932
0.094051,-0.12603,0.046357
0.40897,-0.13337,0.046283
0.43367,-0.084771,0.083225
-0.47072,0.0030818,0.057701
0.4601,0.023933,0.07814
0.46436,-0.036796,0.063336
-0.45617,0.059015,0.066216
0.46649,0.062814,0.02736
-0.43264,0.10892,0.050129
-0.38507,0.13697,0.076033
-0.11768,0.12729,0.068117
-0.0675,0.11472,0.045703
-0.019935,0.085628,0.069494
0.045368,0.1011,0.056774
0.10586,0.11641,0.076572
0.35843,0.16579,0.032325
0.43678,0.10974,0.035565
0.39749,0.1323,0.069042
-0.34072,0.16921,0.04354
-0.28105,0.17279,0.061416
-0.22388,0.16128,0.076834
-0.17021,0.16048,0.036866
0.14445,0.15061,0.037912
0.19843,0.16298,0.05816
0.25385,0.16583,0.076363
0.30692,0.17202,0.057963
-0.37447,-0.12835,0.098991
-0.31314,-0.1419,0.11182
-0.24431,-0.14518,0.10917
0.14184,-0.12851,0.085375
0.25362,-0.14662,0.10873
0.324,-0.13456,0.11766
-0.44339,-0.039095,0.099982
-0.39967,-0.076481,0.12647
-0.34088,-0.099916,0.14329
-0.27686,-0.10909,0.14748
-0.20982,-0.10766,0.13897
-0.15639,-0.11005,0.11588
-0.11786,-0.065517,0.12874
-0.062144,-0.044296,0.11314
-0.0050088,-0.0646,0.087685
0.047137,-0.047121,0.10652
0.091954,-0.090267,0.098222
0.14331,-0.081966,0.13139
0.19076,-0.12215,0.11963
0.23735,-0.10478,0.14732
0.29299,-0.1025,0.15142
0.3829,-0.11956,0.10304
0.35369,-0.08337,0.14888
-0.43889,0.022419,0.11064
-0.40287,-0.014056,0.14493
-0.073019,0.012928,0.12496
-0.12067,-0.015673,0.14479
-0.0064095,-0.0070203,0.10875
0.056738,0.010566,0.11912
0.11274,0.027086,0.13967
0.1006,-0.035559,0.13239
0.4033,-0.065882,0.12952
0.43537,-0.020749,0.11507
-0.41604,0.084386,0.10609
-0.39169,0.04397,0.14639
-0.08227,0.081673,0.10031
-0.12141,0.047341,0.13805
-0.036338,0.04399,0.10463
0.023668,0.053896,0.096869
0.079473,0.071423,0.10647
0.43532,0.077921,0.087259
0.41698,0.034667,0.13022
0.38848,0.096593,0.12089
-0.32599,0.14769,0.099957
-0.36616,0.10695,0.12672
-0.26499,0.14177,0.11607
-0.30527,0.10842,0.14584
-0.20685,0.11988,0.12765
-0.24775,0.092155,0.15696
-0.17099,0.13891,0.088885
-0.14163,0.098172,0.11892
0.16338,0.12968,0.09762
0.13652,0.083727,0.12706
0.22264,0.13626,0.11517
0.19574,0.09336,0.14486
0.29018,0.14139,0.11624
0.26133,0.10269,0.15154
0.34759,0.1432,0.096481
0.33015,0.10344,0.14415
-0.35943,-0.046883,0.16188
-0.30321,-0.056625,0.17292
-0.24141,-0.066026,0.16885
-0.17369,-0.057356,0.15556
0.19456,-0.065674,0.15899
0.25669,-0.053251,0.17484
0.31881,-0.045985,0.17374
-0.34081,0.0052084,0.17462
-0.27724,-0.0074775,0.18328
-0.21619,-0.018375,0.17621
-0.16792,0.011167,0.1635
0.15263,-0.020574,0.15708
0.21136,-0.0075095,0.17597
0.27284,0.0037392,0.18339
0.3328,0.0094797,0.17655
0.38199,-0.016907,0.1574
-0.34275,0.064331,0.16183
-0.28957,0.049986,0.17611
-0.22885,0.037874,0.17546
-0.18278,0.069867,0.1535
0.17124,0.039251,0.16026
0.23385,0.051411,0.17279
0.2995,0.060137,0.17213
0.36627,0.05184,0.15746
